Sample	Series	Platform	Speak	Breakpoint_CNA	Breakpoint_CBS	Spread	Label
GSM510368	GSE20376	GPL2005	1.50945585667407	120	22	0.761620201032729	2
GSM510370	GSE20376	GPL2005	1.62496712666869	119	26	0.698930076535237	2
GSM510372	GSE20376	GPL2005	1.63637624480541	120	26	0.668208950531244	2
GSM510374	GSE20376	GPL2005	1.5902089702184	114	24	0.727733836227145	2
GSM514395	GSE20481	GPL2005	2.34626933661137	38	272	0.270262768023538	2
GSM514409	GSE20481	GPL2005	1.78175293957343	107	212	0.293683106442829	2
GSM514448	GSE20481	GPL2005	1.68911884987813	120	29	0.658590043312282	2
GSM514455	GSE20481	GPL2005	1.58664917412615	118	22	0.559800985650456	2
GSM514462	GSE20481	GPL2005	1.69015802342151	54	36	0.568605476011638	2
GSM514477	GSE20481	GPL2005	2.03367762673771	47	39	0.681109491480925	2
GSM514519	GSE20481	GPL2005	1.83509747870269	64	229	0.326790445060115	2
GSM514520	GSE20481	GPL2005	2.04550223947726	120	168	0.370897943508559	2
GSM514521	GSE20481	GPL2005	2.04134964234458	117	301	0.320366670300488	2
GSM514522	GSE20481	GPL2005	2.05309283612456	120	267	0.323174810551477	2
GSM514523	GSE20481	GPL2005	1.6654784789087	57	176	0.312488634387397	2
GSM514524	GSE20481	GPL2005	2.00198652504056	112	186	0.32040411177986	2
GSM514531	GSE20481	GPL2005	2.13016537718062	117	166	0.454782506236887	2
GSM516896	GSE20565	GPL2005	2.25914405211451	120	117	0.399716799880589	2
GSM608959	GSE24715	GPL2005	2.1587869339992	120	279	0.297715612599498	2
GSM608960	GSE24715	GPL2005	1.94559261871921	117	188	0.281521483213943	2
GSM608961	GSE24715	GPL2005	2.32169322896825	14	92	0.299888163965062	2
GSM608962	GSE24715	GPL2005	2.07985352872594	120	117	0.332551316398005	2
GSM608967	GSE24715	GPL2005	1.8979860654238	32	293	0.351335783353261	2
GSM608973	GSE24715	GPL2005	2.00147428352115	119	212	0.356463417325623	2
GSM608974	GSE24715	GPL2005	2.02831442904732	120	226	0.362662672484822	2
GSM608977	GSE24715	GPL2005	1.82353030046909	120	141	0.360214404592183	2
GSM608980	GSE24715	GPL2005	2.3446657776331	24	170	0.333498909683255	2
GSM623649	GSE25399	GPL2005	1.60537922303658	119	28	0.678229607714395	2
GSM623650	GSE25399	GPL2005	1.66902580011218	120	47	0.664586765341841	2
GSM623653	GSE25399	GPL2005	1.70820539187934	12	27	0.671982909101812	2
GSM623657	GSE25399	GPL2005	1.3832301511168	13	28	0.751544284575318	2
GSM623658	GSE25399	GPL2005	1.56394497485979	120	24	0.675034926489969	2
GSM623659	GSE25399	GPL2005	1.55944243017152	16	31	0.696035640738633	2
GSM623661	GSE25399	GPL2005	1.7469535728645	120	42	0.679984228746222	2
GSM623662	GSE25399	GPL2005	1.73995058674988	100	29	0.666267976914148	2
GSM623664	GSE25399	GPL2005	1.51922470816398	120	25	0.764931650210972	2
GSM623665	GSE25399	GPL2005	1.29965569009764	19	28	0.790890906998762	2
GSM623666	GSE25399	GPL2005	1.63890848422555	117	26	0.67849538405602	2
GSM623669	GSE25399	GPL2005	1.43748599646879	120	24	0.722779917094248	2
GSM214534	GSE8649	GPL3718	1.43889154844412	118	33	0.362134597565008	2
GSM214538	GSE8649	GPL3718	1.42149342875663	120	78	0.279906541560847	2
GSM243074	GSE9611	GPL3718	1.15967289689469	15	25	0.410214947046996	2
GSM243086	GSE9611	GPL3718	1.15730759284615	120	22	0.481373956809127	2
GSM254311	GSE10092	GPL3718	1.38771574518529	116	240	0.325833403958437	2
GSM254314	GSE10092	GPL3718	1.43567316915966	119	237	0.293924720760295	2
GSM254317	GSE10092	GPL3718	2.19695354406375	52	283	0.259176263680968	2
GSM254318	GSE10092	GPL3718	2.37125883176185	49	226	0.255612938582431	2
GSM254319	GSE10092	GPL3718	1.62696652724624	119	264	0.351261836569927	2
GSM254328	GSE10092	GPL3718	1.4128562695856	18	150	0.263607289101214	2
GSM254777	GSE10092	GPL3718	1.69259211299099	116	154	0.282725401806922	2
GSM254793	GSE10092	GPL3718	3.65671480939761	16	114	0.237550573798071	2
GSM254795	GSE10092	GPL3718	1.75735920877207	120	162	0.351801364603888	2
GSM254797	GSE10092	GPL3718	1.54168752384914	119	109	0.313977796970177	2
GSM254858	GSE10092	GPL3718	3.21694775645215	18	87	0.355238340625565	2
GSM299681	GSE11948	GPL3718	1.81962543371701	120	536	0.34134338215456	2
GSM299788	GSE11948	GPL3718	1.24529547519889	119	48	0.516753907250987	2
GSM301487	GSE11948	GPL3718	1.49180521562018	118	108	0.281609807071986	2
GSM301489	GSE11948	GPL3718	1.54279039620029	111	113	0.500058796655581	2
GSM301491	GSE11948	GPL3718	1.37240645373634	120	99	0.274572811909212	2
GSM301497	GSE11948	GPL3718	1.69997061714635	120	293	0.392554474163246	2
GSM301501	GSE11948	GPL3718	1.75633608656588	115	134	0.265361931457569	2
GSM301503	GSE11948	GPL3718	1.32811524911608	120	74	0.619666773160957	2
GSM301505	GSE11948	GPL3718	1.21908777528022	118	22	0.628769490333598	2
GSM301541	GSE11948	GPL3718	1.77587284275149	118	394	0.331428910888085	2
GSM301549	GSE11948	GPL3718	1.6772129197612	119	140	0.512389147550683	2
GSM301598	GSE11948	GPL3718	1.67631992134159	116	179	0.233511294339115	2
GSM301627	GSE11948	GPL3718	1.77801316114048	120	165	0.25649288143774	2
GSM301629	GSE11948	GPL3718	1.58529249147322	119	85	0.292976982750949	2
GSM301634	GSE11948	GPL3718	1.53102944616454	114	117	0.262647337166614	2
GSM302186	GSE11948	GPL3718	1.71690078509114	120	101	0.325677467506917	2
GSM302201	GSE11948	GPL3718	1.60463719337822	120	168	0.328953006256166	2
GSM302229	GSE11948	GPL3718	1.59849406141598	120	76	0.551615879637917	2
GSM302305	GSE11948	GPL3718	1.5997869036895	118	130	0.237557580434196	2
GSM302692	GSE11960	GPL3718	1.84912269058116	120	186	0.24433439090746	2
GSM302693	GSE11960	GPL3718	3.97339593318982	120	250	0.256254603102598	2
GSM302704	GSE11960	GPL3718	2.01487965066757	118	348	0.268182674311995	2
GSM303261	GSE11960	GPL3718	2.13717799640306	114	315	0.280509862370998	2
GSM313960	GSE12494	GPL3718	3.13971583587164	49	145	0.196214019353849	2
GSM314010	GSE12494	GPL3718	2.31207985574682	118	154	0.24391430972901	2
GSM314014	GSE12494	GPL3718	1.49985536721557	120	112	0.266147070681213	2
GSM317803	GSE12660	GPL3718	2.22314755413081	20	127	0.264176461707439	2
GSM317808	GSE12660	GPL3718	1.63992490934083	111	203	0.264232651581096	2
GSM317809	GSE12660	GPL3718	1.67183060586647	120	207	0.335226749322651	2
GSM317810	GSE12660	GPL3718	1.49416230143106	120	70	0.280790198622593	2
GSM317811	GSE12660	GPL3718	1.55389905427895	120	84	0.286367873431267	2
GSM317813	GSE12660	GPL3718	1.56027324196486	120	128	0.250341601837643	2
GSM318732	GSE12702	GPL3718	1.19130818356118	120	39	0.667403388676105	2
GSM318733	GSE12702	GPL3718	1.24607216757348	120	45	0.611702343100689	2
GSM318763	GSE12702	GPL3718	1.53562923556083	108	91	0.529794064599324	2
GSM323265	GSE12896	GPL3718	1.60683736614061	114	172	0.248797443596848	2
GSM326195	GSE13021	GPL3718	1.58010842562763	59	206	0.297978544332334	2
GSM326196	GSE13021	GPL3718	3.13303614018813	94	184	0.272289831200224	2
GSM326198	GSE13021	GPL3718	1.33285158472114	19	176	0.32564654280245	2
GSM326199	GSE13021	GPL3718	1.84778237892979	35	143	0.318837602053416	2
GSM326208	GSE13021	GPL3718	1.4381848893079	12	254	0.364198165231421	2
GSM326210	GSE13021	GPL3718	1.67101442783265	119	266	0.502804556664097	2
GSM326211	GSE13021	GPL3718	2.00112513615492	101	233	0.330306185241697	2
GSM326212	GSE13021	GPL3718	1.67935267607074	119	235	0.329245319806549	2
GSM326223	GSE13021	GPL3718	1.53204290665025	120	178	0.352672358168091	2
GSM326226	GSE13021	GPL3718	1.71295890767013	8	223	0.372520006608917	2
GSM326230	GSE13021	GPL3718	1.68569317013997	43	79	0.666900529857321	2
GSM326232	GSE13021	GPL3718	1.83268837438518	17	188	0.281640077364372	2
GSM326233	GSE13021	GPL3718	1.80031916831578	120	179	0.303582889679128	2
GSM326234	GSE13021	GPL3718	1.8774913979932	42	235	0.319406016408628	2
GSM326235	GSE13021	GPL3718	1.76582359785983	120	269	0.332884880421125	2
GSM326236	GSE13021	GPL3718	1.81789359595427	96	237	0.351721691151501	2
GSM326245	GSE13021	GPL3718	1.42437106940752	9	233	0.362170883447685	2
GSM326246	GSE13021	GPL3718	2.41034368799321	22	163	0.339134995217852	2
GSM326247	GSE13021	GPL3718	1.74582740352465	120	204	0.431725949200773	2
GSM326249	GSE13021	GPL3718	1.76757388663746	120	226	0.332613857192761	2
GSM338903	GSE13429	GPL3718	1.52750325231946	120	129	0.253575965529935	2
GSM339237	GSE13439	GPL3718	1.46149918217863	26	36	0.615772232159961	2
GSM339238	GSE13439	GPL3718	1.72036137677134	24	41	0.520962565892194	2
GSM339239	GSE13439	GPL3718	2.4829877101384	94	64	0.539788652581928	2
GSM342989	GSE13612	GPL3718	1.79193768896144	117	150	0.302603013419291	2
GSM351453	GSE13989	GPL3718	1.24305022337897	118	25	0.544239516354549	2
GSM351457	GSE13989	GPL3718	1.16351732224786	118	22	0.661138534084112	2
GSM353448	GSE14087	GPL3718	1.37196545060217	120	191	0.244627258971828	2
GSM356829	GSE14248	GPL3718	1.85961598675554	120	381	0.454486319193671	2
GSM356830	GSE14248	GPL3718	1.67131244794919	118	182	0.28304287489361	2
GSM360557	GSE14437	GPL3718	2.66098880735226	26	170	0.210679939589629	2
GSM360563	GSE14437	GPL3718	3.4784544178836	17	80	0.392119430087561	2
GSM360571	GSE14437	GPL3718	2.54210700156563	22	181	0.186926200446337	2
GSM360574	GSE14437	GPL3718	1.44919315178731	119	51	0.233307035073962	2
GSM360581	GSE14437	GPL3718	3.56091114756452	50	105	0.204345550579289	2
GSM360604	GSE14437	GPL3718	2.75439567029086	17	238	0.225893040259614	2
GSM360606	GSE14437	GPL3718	3.2608979863253	12	203	0.217073479952016	2
GSM360610	GSE14437	GPL3718	2.85278601382347	21	251	0.195661738202359	2
GSM360628	GSE14437	GPL3718	9.83182838734311	26	146	0.207398973523938	2
GSM360640	GSE14437	GPL3718	1.5509755947495	120	159	0.203252504713159	2
GSM360643	GSE14437	GPL3718	1.79753965994135	16	312	0.187376910387321	2
GSM366096	GSE14670	GPL3718	1.40473580868228	11	24	0.52865727820707	2
GSM366103	GSE14670	GPL3718	1.20819906940689	23	23	0.642916128488009	2
GSM366104	GSE14670	GPL3718	1.10579153304024	44	23	0.586046155776159	2
GSM366110	GSE14670	GPL3718	1.15343810066163	10	22	0.801642349878278	2
GSM366126	GSE14670	GPL3718	1.93539355811088	10	22	0.515108629476144	2
GSM366134	GSE14670	GPL3718	1.45992195998748	11	22	0.563002475038637	2
GSM366141	GSE14670	GPL3718	1.26356978747834	21	22	0.610621034041606	2
GSM366143	GSE14670	GPL3718	1.17405405474842	120	22	0.53267581285591	2
GSM373538	GSE14960	GPL3718	1.63234574957166	120	325	0.246607125280751	2
GSM373539	GSE14960	GPL3718	1.53497118317215	120	132	0.261299697173822	2
GSM373540	GSE14960	GPL3718	1.36055423558119	103	89	0.2348023069784	2
GSM373549	GSE14960	GPL3718	1.56347017572232	120	281	0.243991917615898	2
GSM373551	GSE14960	GPL3718	1.55441871372853	120	276	0.226042902113479	2
GSM373553	GSE14960	GPL3718	1.52757146354619	120	164	0.219758660298542	2
GSM373558	GSE14960	GPL3718	1.50536143333025	120	209	0.217059132986379	2
GSM389010	GSE15526	GPL3718	1.6756227874542	119	145	0.220030996555038	2
GSM393574	GSE15730	GPL3718	1.14363920138493	120	22	0.504443231341929	2
GSM393599	GSE15730	GPL3718	1.39468821740364	120	47	0.397158509649429	2
GSM393629	GSE15730	GPL3718	1.13893790303224	116	22	0.750318777557653	2
GSM393659	GSE15730	GPL3718	1.51175877552293	120	81	0.390209915403307	2
GSM395980	GSE15695	GPL3718	1.1332740677294	120	22	0.791836539125279	2
GSM395984	GSE15695	GPL3718	1.68585812046028	120	154	0.428120916838992	2
GSM395986	GSE15695	GPL3718	1.67234786633356	120	103	0.340616316350476	2
GSM396008	GSE15695	GPL3718	1.74003821674919	120	168	0.266462485946168	2
GSM396014	GSE15695	GPL3718	1.6563752181995	120	141	0.273889521274854	2
GSM396022	GSE15695	GPL3718	1.13123281498787	120	22	0.461686563463243	2
GSM396028	GSE15695	GPL3718	1.78695595461633	120	281	0.390259746186443	2
GSM396036	GSE15695	GPL3718	1.26395392184038	120	22	0.522425792260139	2
GSM396050	GSE15695	GPL3718	1.66474695575773	115	159	0.233589335081839	2
GSM396052	GSE15695	GPL3718	1.77785914027222	117	289	0.43670747299746	2
GSM396074	GSE15695	GPL3718	1.70769121097266	120	303	0.314889914615141	2
GSM396084	GSE15695	GPL3718	1.66568404603452	120	167	0.327819963743717	2
GSM396088	GSE15695	GPL3718	1.56257889354373	119	80	0.53902454103202	2
GSM396096	GSE15695	GPL3718	1.80081601441527	120	198	0.374388581917005	2
GSM396102	GSE15695	GPL3718	1.7226403845899	120	118	0.524379923949881	2
GSM396126	GSE15695	GPL3718	1.69567293723483	120	135	0.280368977528261	2
GSM402766	GSE16092	GPL3718	1.91333022520764	55	141	0.426856948038961	2
GSM402773	GSE16092	GPL3718	1.6480458914233	78	96	0.462772565442554	2
GSM403496	GSE16125	GPL3718	1.31762518117232	46	366	0.22731455540503	2
GSM403498	GSE16125	GPL3718	1.46005660350638	120	158	0.309718577883493	2
GSM403501	GSE16125	GPL3718	1.56479803137102	37	143	0.264155329333399	2
GSM403506	GSE16125	GPL3718	1.48484715919029	120	258	0.250454287364565	2
GSM403512	GSE16125	GPL3718	1.38274022484213	20	223	0.299216860382742	2
GSM403513	GSE16125	GPL3718	1.44222198027286	120	172	0.240185297649452	2
GSM403514	GSE16125	GPL3718	1.63499254533126	120	272	0.264884186460794	2
GSM403516	GSE16125	GPL3718	1.50653506783454	12	238	0.299290461955707	2
GSM403517	GSE16125	GPL3718	1.68036851371775	13	215	0.28755232312034	2
GSM403519	GSE16125	GPL3718	1.40273015334705	41	359	0.235603154985537	2
GSM403521	GSE16125	GPL3718	1.35741307596971	43	226	0.254100601933111	2
GSM403523	GSE16125	GPL3718	1.51928997299705	14	277	0.240648277799769	2
GSM403525	GSE16125	GPL3718	1.57944280791998	42	125	0.341999247773486	2
GSM403528	GSE16125	GPL3718	2.06868335040613	14	283	0.22686671468311	2
GSM403529	GSE16125	GPL3718	1.42918622677602	26	219	0.275901820972991	2
GSM403532	GSE16125	GPL3718	1.48172680659523	117	182	0.30771124393864	2
GSM417098	GSE16619	GPL3718	1.77235189676163	35	195	0.248385032956281	2
GSM455065	GSE18197	GPL3718	1.468402412153	113	135	0.255821310298653	2
GSM455066	GSE18197	GPL3718	1.47309842379654	117	187	0.258404987200405	2
GSM462316	GSE12906	GPL3718	1.21427338041884	120	24	0.456013407885458	2
GSM462408	GSE12906	GPL3718	1.12686181059014	119	22	0.455454997903124	2
GSM466647	GSE18820	GPL3718	4.27334027989484	117	241	0.219209905312121	2
GSM466649	GSE18820	GPL3718	1.67396360884582	120	366	0.40774969401064	2
GSM466650	GSE18820	GPL3718	1.8811569411264	106	145	0.313236451477662	2
GSM466657	GSE18820	GPL3718	1.83242835040654	112	176	0.311025351989407	2
GSM466661	GSE18820	GPL3718	1.64020116556904	120	118	0.291041721200725	2
GSM466663	GSE18820	GPL3718	1.89745442778782	118	427	0.29136193594595	2
GSM466666	GSE18820	GPL3718	1.61614500772811	120	179	0.250194166113262	2
GSM466667	GSE18820	GPL3718	1.72801291092554	118	368	0.253224619218407	2
GSM466668	GSE18820	GPL3718	1.75766254547251	120	366	0.250130617065527	2
GSM472740	GSE19101	GPL3718	1.48400515011947	114	132	0.255757032533002	2
GSM472741	GSE19101	GPL3718	1.48073232180637	120	185	0.258621752894195	2
GSM472748	GSE19101	GPL3718	1.45305566513203	120	77	0.326194269738976	2
GSM487784	GSE19578	GPL3718	1.13990119117406	120	22	0.874345353250163	2
GSM487791	GSE19578	GPL3718	1.15961070969462	120	22	0.868017086050057	2
GSM487799	GSE19578	GPL3718	1.16075738141563	120	22	0.879912140991882	2
GSM487816	GSE19578	GPL3718	1.14617497740678	120	22	0.841615665054149	2
GSM487820	GSE19578	GPL3718	1.12812398068975	120	22	0.85431927919777	2
GSM487833	GSE19578	GPL3718	1.1307151542826	118	22	0.883492828610317	2
GSM489973	GSE19647	GPL3718	2.09090366143503	120	271	0.281740618182858	2
GSM489978	GSE19647	GPL3718	1.87133679565203	116	109	0.268574589485179	2
GSM489979	GSE19647	GPL3718	1.69612485202372	120	315	0.285726724107931	2
GSM489981	GSE19647	GPL3718	1.66042680402719	120	383	0.40190478213053	2
GSM489982	GSE19647	GPL3718	1.68329072232266	120	289	0.321234110966281	2
GSM489984	GSE19647	GPL3718	1.68581469077401	113	289	0.404743641452259	2
GSM489985	GSE19647	GPL3718	1.62106570818733	120	207	0.291534823802291	2
GSM509843	GSE20353	GPL3718	1.63376307770382	120	77	0.342454432550217	2
GSM509847	GSE20353	GPL3718	1.67274231480201	120	145	0.298046300383898	2
GSM509860	GSE20353	GPL3718	1.76764846307206	14	108	0.348752728163467	2
GSM509865	GSE20353	GPL3718	1.71906307364699	117	155	0.325238200706096	2
GSM509881	GSE20353	GPL3718	1.66021645393945	120	168	0.293626701802357	2
GSM509911	GSE20353	GPL3718	2.1300218040349	25	115	0.304206056481733	2
GSM533459	GSE21349	GPL3718	1.70477176191865	120	95	0.310627519924047	2
GSM533461	GSE21349	GPL3718	1.71735635285995	120	125	0.28617056180428	2
GSM533463	GSE21349	GPL3718	1.5981959021472	119	126	0.350576335883169	2
GSM539132	GSE21597	GPL3718	1.29390236256682	120	24	0.459927744281212	2
GSM539137	GSE21597	GPL3718	1.92476704566149	6	122	0.2611272030566	2
GSM611736	GSE24881	GPL3718	1.10583302952453	12	25	0.586987301683217	2
GSM611737	GSE24881	GPL3718	1.18783532721699	120	22	0.596578786902235	2
GSM611738	GSE24881	GPL3718	1.24454263654042	109	25	0.549516337268121	2
GSM611843	GSE24881	GPL3718	1.16712555851313	118	22	0.437431593539001	2
GSM611876	GSE24881	GPL3718	1.22594339544329	16	24	0.506576006703241	2
GSM611888	GSE24881	GPL3718	1.18550475356304	120	23	0.478583915604683	2
GSM611910	GSE24881	GPL3718	1.20274300354933	120	22	0.491636217077994	2
GSM492547	GSE19539	GPL6801	4.11476487104416	120	182	0.290958160319098	2
GSM542637	GSE21780	GPL6801	1.0630250772318	46	22	0.517555405435797	2
GSM492520	GSE19539	GPL6801	4.33610157589856	120	217	0.303100998521748	2
GSM518113	GSE20565	GPL6801	2.11437468603454	38	148	0.39482081950535	2
GSM542641	GSE21780	GPL6801	1.07279611293332	116	22	0.551987530890129	2
GSM527720	GSE21107	GPL6801	3.00825610507502	14	118	0.369106880981565	2
GSM639168	GSE25016	GPL6801	2.48391316671978	31	144	0.358425902096887	2
GSM639085	GSE25016	GPL6801	4.29563205353244	107	111	0.326987501624951	2
GSM492543	GSE19539	GPL6801	2.67892360600515	103	152	0.293970171600776	2
GSM639104	GSE25016	GPL6801	1.99553272501495	39	122	0.427389814316419	2
GSM555178	GSE22305	GPL6801	2.68831052512291	120	167	0.373572259418223	2
GSM638982	GSE25016	GPL6801	2.11507947751278	105	115	0.377882330656147	2
GSM639199	GSE25016	GPL6801	1.25065316479145	119	26	0.382752356333199	2
GSM639187	GSE25016	GPL6801	1.17880912315815	117	23	0.366387207888041	2
GSM639101	GSE25016	GPL6801	1.77127146292241	23	191	0.358953445673179	2
GSM639166	GSE25016	GPL6801	1.38368961949602	13	96	0.305812560727438	2
GSM639219	GSE25016	GPL6801	1.31447266545351	120	55	0.356700578090317	2
GSM639197	GSE25016	GPL6801	1.36265495775518	120	60	0.352118219049079	2
GSM546723	GSE21990	GPL6801	1.90395753314071	19	153	0.440936800003264	2
GSM639230	GSE25016	GPL6801	1.29204073343134	120	46	0.374894805640199	2
GSM552572	GSE22208	GPL6801	1.07891194928248	117	22	0.944236047596637	2
GSM527784	GSE21107	GPL6801	1.40494436735506	119	96	0.379535845665136	2
GSM631062	GSE23452	GPL6801	1.40564356925797	119	97	0.379484155355942	2
GSM697012	GSE28132	GPL6801	1.97752593212194	34	51	0.51367831942336	2
GSM697007	GSE28132	GPL6801	2.18718242854644	32	70	0.487283235350498	2
GSM697013	GSE28132	GPL6801	2.01768257308413	34	91	0.455362374633452	2
GSM546765	GSE21990	GPL6801	1.59708474350418	27	95	0.446798036913899	2
GSM555182	GSE22305	GPL6801	1.64374417546378	43	49	0.418956688974112	2
GSM631146	GSE23452	GPL6801	1.35868885420387	114	81	0.484083076931916	2
GSM631142	GSE23452	GPL6801	1.30269209403012	120	63	0.45095738039323	2
GSM546492	GSE21990	GPL6801	1.40388743234062	118	81	0.520671396848277	2
GSM546740	GSE21990	GPL6801	1.3440534565825	119	97	0.440125765058573	2
GSM571795	GSE23300	GPL6801	1.65717882256412	120	232	0.346871226322577	2
GSM631182	GSE23452	GPL6801	1.37771460597614	119	130	0.361197950606916	2
GSM546721	GSE21990	GPL6801	1.35110331217127	110	75	0.530558316158016	2
GSM457683	GSE18333	GPL6801	1.55031665686425	78	178	0.408852667319315	2
GSM527794	GSE21107	GPL6801	1.39317156673154	104	84	0.362927142241968	2
GSM631074	GSE23452	GPL6801	1.39979109914963	106	84	0.362801513052421	2
GSM571801	GSE23300	GPL6801	1.57167826045838	120	313	0.273041135196964	2
GSM546728	GSE21990	GPL6801	1.35471391566564	118	95	0.427540779865515	2
GSM631173	GSE23452	GPL6801	1.37183904046446	120	76	0.348152183753628	2
GSM631144	GSE23452	GPL6801	1.32841592965365	119	68	0.363406847410652	2
GSM571800	GSE23300	GPL6801	1.4661048611878	120	118	0.293238392869343	2
GSM546711	GSE21990	GPL6801	1.33372175432549	120	87	0.527167767083065	2
GSM546714	GSE21990	GPL6801	1.46583863625818	120	148	0.518069533466682	2
GSM546726	GSE21990	GPL6801	1.40591589245962	120	127	0.4326868680722	2
GSM571878	GSE23300	GPL6801	1.20750937305634	120	74	0.438424124827781	2
GSM631160	GSE23452	GPL6801	1.34935594933071	120	93	0.409275205129655	2
GSM546719	GSE21990	GPL6801	1.45552125775147	120	117	0.640576314224817	2
GSM546710	GSE21990	GPL6801	1.38492925157124	98	97	0.499570697124618	2
GSM546758	GSE21990	GPL6801	1.45413235557833	120	119	0.459762036164315	2
GSM546499	GSE21990	GPL6801	1.33628119822293	120	76	0.5412263510137	2
GSM546720	GSE21990	GPL6801	1.38669166627114	102	114	0.721300427749624	2
GSM546748	GSE21990	GPL6801	1.39212971268332	120	159	0.49158724955185	2
GSM546717	GSE21990	GPL6801	1.4754308039314	120	129	0.414950701453762	2
GSM457725	GSE18333	GPL6801	1.5261781475174	120	138	0.405752598359728	2
GSM546718	GSE21990	GPL6801	1.38909811600413	112	82	0.550206294213268	2
GSM546729	GSE21990	GPL6801	1.36610965863824	108	115	0.461473845481594	2
GSM546496	GSE21990	GPL6801	1.43978358597755	114	130	0.520456682857273	2
GSM527730	GSE21107	GPL6801	1.20307013313046	107	22	0.540734952869216	2
GSM546742	GSE21990	GPL6801	1.44295556936607	115	126	0.459153493949348	2
GSM546737	GSE21990	GPL6801	1.35905035475263	110	92	0.410578441250197	2
GSM546489	GSE21990	GPL6801	1.24427884223229	114	43	0.538283844104821	2
GSM546495	GSE21990	GPL6801	1.45131601181085	120	152	0.479197683376786	2
GSM546788	GSE21990	GPL6801	1.36838384352542	120	98	0.38828572750685	2
GSM546500	GSE21990	GPL6801	1.40964891112967	120	157	0.544448923329454	2
GSM527685	GSE21107	GPL6801	1.35549556318602	110	98	0.328046840425195	2
GSM546722	GSE21990	GPL6801	1.46329579016442	117	187	0.537950483755552	2
GSM639196	GSE25016	GPL6801	1.26224015572165	120	74	0.349633984554094	2
GSM639218	GSE25016	GPL6801	1.2696972098115	119	47	0.354048300607491	2
GSM546498	GSE21990	GPL6801	1.41344004143563	116	164	0.524386864537575	2
GSM542639	GSE21780	GPL6801	1.3814194672165	117	107	0.335216554036463	2
GSM546764	GSE21990	GPL6801	1.37274277123819	113	105	0.453470455301924	2
GSM546727	GSE21990	GPL6801	1.32609748853979	120	88	0.49267508387003	2
GSM639206	GSE25016	GPL6801	1.1727479525366	120	26	0.405604325906338	2
GSM639205	GSE25016	GPL6801	1.29618617067551	120	52	0.375073541342328	2
GSM546725	GSE21990	GPL6801	1.37185555257901	120	148	0.543827192559249	2
GSM639189	GSE25016	GPL6801	1.25192456136432	114	40	0.351615166747236	2
GSM639093	GSE25016	GPL6801	1.35779270270555	24	126	0.383032099038212	2
GSM466789	GSE18828	GPL6801	1.40571887947862	118	183	0.320695981185737	2
GSM639092	GSE25016	GPL6801	1.54552629767966	63	270	0.351405808926717	2
GSM571876	GSE23300	GPL6801	1.21029686796877	113	114	0.437510567629924	2
GSM571875	GSE23300	GPL6801	1.20598144469846	118	92	0.41725076718314	2
GSM697010	GSE28132	GPL6801	1.13909438922896	117	167	0.824726217845529	2
GSM697008	GSE28132	GPL6801	1.11443664197188	105	84	0.683102909899655	2
GSM360760	GSE14437	GPL3720	2.07055394388144	20	82	0.217772905695122	2
GSM360704	GSE14437	GPL3720	4.63104153639063	51	92	0.207038727640155	2
GSM360756	GSE14437	GPL3720	4.42706942690584	9	104	0.237589283988522	2
GSM360686	GSE14437	GPL3720	3.14305667822242	18	185	0.263212103805324	2
GSM360727	GSE14437	GPL3720	2.43859302042415	11	178	0.292128325578798	2
GSM360680	GSE14437	GPL3720	1.90928665797496	20	64	0.267922286703021	2
GSM529074	GSE21123	GPL3720	2.70813067150919	10	89	0.388642598296808	2
GSM528987	GSE21123	GPL3720	3.04889456449903	33	61	0.359912078274048	2
GSM248879	GSE9845	GPL3720	2.14595797370911	15	113	0.296567327282188	2
GSM360692	GSE14437	GPL3720	2.34235915933695	6	88	0.275472382007609	2
GSM528969	GSE21123	GPL3720	2.05914435374955	21	107	0.28529428433867	2
GSM248807	GSE9845	GPL3720	2.19758002420931	18	109	0.318772874349	2
GSM360712	GSE14437	GPL3720	1.96019534706308	9	83	0.386837857684079	2
GSM243111	GSE9611	GPL3720	3.31502873784405	23	28	0.718803949986442	2
GSM248789	GSE9845	GPL3720	2.05132270423455	16	79	0.287418247007954	2
GSM360720	GSE14437	GPL3720	2.51515568650635	18	118	0.279387535029859	2
GSM360717	GSE14437	GPL3720	1.77467288124381	4	99	0.405070462215334	2
GSM449647	GSE17958	GPL3720	2.76801887648663	56	136	0.264319039853515	2
GSM449654	GSE17958	GPL3720	2.25309234596065	120	200	0.257212781958736	2
GSM323478	GSE12906	GPL3720	1.75464254778114	13	29	0.525135697584596	2
GSM360710	GSE14437	GPL3720	1.56042316680333	15	202	0.376419408159412	2
GSM434288	GSE17247	GPL3720	2.47108301859714	35	168	0.330968093364601	2
GSM529161	GSE21123	GPL3720	2.07996089107769	28	172	0.366869968181852	2
GSM434291	GSE17247	GPL3720	2.02073286426818	119	305	0.342822970873915	2
GSM449651	GSE17958	GPL3720	2.20782029638426	120	146	0.263353049400734	2
GSM231340	GSE9154	GPL3720	1.47717605521323	36	53	0.669312113389587	2
GSM533477	GSE21349	GPL3720	1.51570786266031	120	42	0.663544652095486	2
GSM434279	GSE17247	GPL3720	2.89388357982295	36	190	0.319415848653643	2
GSM528916	GSE21123	GPL3720	2.09147316767743	47	53	0.707355466089899	2
GSM360766	GSE14437	GPL3720	1.83258286624546	15	203	0.231113900286338	2
